OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,Workers,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
"47907","060371132322","060371132322","06","037","113232","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",224.2909403,0,224.2909403,224.29094,"2235","625","625","786",0.789557276908994,0.734086547963251,86.5903900265561,407.7,17,19,13,16,15.6666666666667,4504.78806250556,907692.22211009
"47908","060379200411","060379200411","06","037","920041","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",447.0498606,0,447.0498606,438.714064688195,"3100","912","824","1325",0.796537475240805,0.637069846134504,61.5820346371449,-99999,14,19,11,1,9.5,6454.77244304496,1809187.75799072
"47920","060371111001","060371111001","06","037","111100","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",116.6588752,0,116.6588752,116.6588752,"1635","465","452","731",0.444463186764372,0.444266898398574,155.486498296016,899.89,8,7,18,13,12.8333333333333,3300.67567549504,472112.236127696
"47921","060371111002","060371111002","06","037","111100","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",145.0805643,0,145.0805643,145.0805643,"1493","509","496","793",0.79670024134097,0.814401688097391,125.039491592328,1046.07,19,19,16,13,16,4220.27850753218,587132.986275688
"47922","060379001033","060379001033","06","037","900103","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",1304.8276115,0,1304.8276115,1304.8276115,"1939","683","625","815",0.304863065195933,0.419982588300626,15.3747819429862,-99999,8,4,6,1,4.33333333333333,9772.67875112627,5280563.06743083
"47923","060371112011","060371112011","06","037","111201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",119.8511601,0,119.8511601,119.8511601,"869","321","312","548",0.713207536320079,0.775338287565241,195.864270153193,630.33,18,16,19,14,16.6666666666667,3095.8100846469,485031.533403215
"47924","060371112012","060371112012","06","037","111201","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",188.6927259,0,188.6927259,188.6927259,"1810","531","531","785",0.508470058712485,0.50924393258157,104.042166471241,368.81,10,8,15,17,13.6666666666667,3678.35933870391,763630.382476861
"47925","060371112023","060371112023","06","037","111202","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",160.0518591,0,160.0518591,160.0518591,"2519","917","702","1067",0.660835755204482,0.515078515967241,181.313232868283,506.94,11,14,19,15,15.5,3219.76694823349,647720.720827473
"47926","060379005051","060379005051","06","037","900505","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",162.2179377,0,162.2179377,162.2179377,"1369","505","429","562",0.837561108118875,0.649404433109369,126.305144119706,-99999,15,20,16,1,11.5,3254.22143868395,656486.055817212
"47927","060379005073","060379005073","06","037","900507","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",139.0520656,0,139.0520656,139.0520656,"2397","918","813","827",0.0676913099955485,0.244576607968079,112.050115420939,-99999,4,2,15,1,6.33333333333333,3236.58391090747,562736.78455963
"47928","060379100021","060379100021","06","037","910002","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",15800.1539437,56.7237818,15743.4301619,15323.85994,"3886","1085","959","1245",0.506822716477769,0.522565464927531,4.18836297566058,-99999,11,8,4,1,4.83333333333333,37838.5950980574,63942347.4233707
"47929","060379105041","060379105041","06","037","910504","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",132.6516814,0,132.6516814,132.6516814,"1153","330","330","618",0.193773832921234,0.328686964810549,67.574265967804,-99999,6,2,11,1,5.33333333333333,3452.8249955191,536834.294525201
"47930","060379106052","060379106052","06","037","910605","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",167.8955544,0.0686938,167.8268606,167.8268606,"1516","478","426","833",0.262339665036187,0.327561753376212,116.992952914714,-99999,6,3,16,1,7.16666666666667,3309.37281271829,679465.866454847
"47931","060371133222","060371133222","06","037","113322","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",190.0038385,0,190.0038385,190.0038385,"2560","833","822","1074",0.790899948101786,0.631318225896021,143.764674522615,109.97,14,19,17,20,17.8333333333333,3595.4804447604,768935.404794364
"47932","060371132332","060371132332","06","037","113233","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",78.1026267,0,78.1026267,76.69081,"2439","780","673","974",0.656346287259482,0.807567729615588,32.7937754236888,697.38,19,14,8,14,12.8333333333333,2781.47409024138,316076.851418126
"47933","060371132341","060371132341","06","037","113234","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",93.3879856,1.257739,92.1302466,92.1302466,"1082","579","579","453",0.638575849460822,0.754593041202981,99.608547015438,663.85,18,13,14,14,14.5,2812.14978229087,377935.324719775
"47934","060371133011","060371133011","06","037","113301","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",119.6720126,0,119.6720126,119.6720126,"604","253","219","384",0.685677459265279,0.421915741241286,105.19418639743,484.14,8,15,15,16,14.1666666666667,2902.17402017606,484307.030349992
"47935","060371133012","060371133012","06","037","113301","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",437.3721891,0,437.3721891,437.3721891,"2356","1055","901","826",0.699244428858535,0.87538451358534,160.045292646615,525.72,20,15,18,15,16.8333333333333,5495.15659557008,1770020.1239543
"47936","060371133031","060371133031","06","037","113303","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",217.1324533,0,217.1324533,217.1324533,"2426","783","783","1176",0.674880506132493,0.340063923232536,100.241855462884,544.49,6,14,14,15,13,3941.18925069689,878723.524068809
"47937","060371133032","060371133032","06","037","113303","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",794.9446687,1.7961699,793.1484988,793.1484988,"1881","634","627","827",0.719609255664567,0.784130714368099,68.3421075397741,146.18,18,16,11,20,16,9121.6313726732,3217099.17801672
"47938","060371133221","060371133221","06","037","113322","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",251.5186422,0,251.5186422,251.5186422,"1724","605","605","910",0.556307486354749,0.526029745404625,109.448427994098,583.39,11,10,15,15,13.5,4797.92169612459,1017882.50249942
"47939","060371134013","060371134013","06","037","113401","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",128.1193732,0,128.1193732,128.11937,"2090","672","644","929",0.791244719945436,0.361188083974335,113.264369295244,227.99,6,19,15,19,15.5,3392.85970148287,518490.933102275
"47940","060371134212","060371134212","06","037","113421","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",461.0920594,1.0170636,460.0749958,460.0749958,"2526","783","774","1216",0.456943758392864,0.642734713613162,73.7479765467402,269.57,15,7,12,18,13.6666666666667,6504.6046475884,1866014.83502206
"47942","060371134224","060371134224","06","037","113422","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",124.6451472,0,124.6451472,108.37521,"1043","298","298","566",0.634721808506697,0.63757101644209,229.417996948701,473.42,14,13,20,16,16.5,3014.93743513473,504430.910154763
"47972","060371060201","060371060201","06","037","106020","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",235.817414,1.7652824,234.0521316,234.0521316,"2636","586","563","1032",0.467724919227513,0.61826906078152,59.2633782276563,465.37,14,7,10,16,12.1666666666667,3928.47607421085,954339.290215427
"47973","060371061111","060371061111","06","037","106111","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",419.029709,3.0625574,415.9671516,253.80781,"1546","602","543","703",0.263911619509498,0.48748719632276,112.359641428956,-99999,10,3,15,1,7.5,5909.7075354708,1695788.94356664
"47979","060371152022","060371152022","06","037","115202","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",188.4073254,0.4049969,188.0023285,180.4483945994,"2265","626","626","891",0.829865758707256,0.791976477126816,192.974631162614,217.26,18,20,19,19,19,4687.51862698494,762476.83584684
"47982","060371151011","060371151011","06","037","115101","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",319.9900522,0,319.9900522,319.9900522,"1922","582","565","775",0.795190020743744,0.623709851067244,87.3627158338268,602.16,14,19,13,15,14.8333333333333,4813.27486470776,1294980.77435514
"47983","060371151012","060371151012","06","037","115101","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",359.2426285,0,359.2426285,350.14195,"1645","648","623","894",0.711035751684767,0.546389700287946,90.2930705507852,681.29,12,16,13,14,13.6666666666667,5628.35280498336,1453835.23934335
"47984","060371151013","060371151013","06","037","115101","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",280.1024289,0,280.1024289,280.10243,"1493","515","428","680",0.507474019879656,0.611981694504354,93.7074344663064,569.98,14,8,14,15,13.3333333333333,4814.55993728634,1133556.28998979
"47985","060371152011","060371152011","06","037","115201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",117.4780117,0.7316631,116.7463486,116.7463486,"2249","1047","933","1292",0.831799343051385,0.665862042896534,133.425671867223,380.88,15,20,17,17,17.1666666666667,3163.65520780641,475426.537807937
"47986","060371152012","060371152012","06","037","115201","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",129.4220844,0,129.4220844,129.4220844,"2308","883","883","817",0.41396503389885,0.42237635547081,102.239119863843,284.32,8,6,14,18,13,3212.53947877029,523763.891318256
"47987","060371152023","060371152023","06","037","115202","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",116.5973473,0,116.5973473,116.5973473,"1106","496","496","747",0.67579875998207,0.703030111955937,115.29593349505,502.92,16,15,15,15,15.1666666666667,3714.22304817483,471862.755919612
"47988","060371153011","060371153011","06","037","115301","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",147.3341163,3.4485276,143.8855887,143.8855887,"1682","446","446","533",0.632814369500845,0.476404356380985,108.272691801552,755.05,9,13,15,14,13.3333333333333,3384.81369994601,596253.753658392
"47989","060371190011","060371190011","06","037","119001","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",120.6863581,2.9978172,117.6885409,107.10301,"1995","496","485","892",0.370153102147201,0.383783767936192,101.55075344298,484.14,7,5,14,16,12,2765.55419712885,488411.59622239
"47990","060371153012","060371153012","06","037","115301","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",258.214558,1.3570732,256.8574848,248.73555,"2918","1330","1218","1364",0.799654043462757,0.600096230933602,115.495641573767,438.55,13,19,15,16,15.6666666666667,5534.96836113965,1044977.50084588
